"LOJA","NM_LOJA","DT_VENDA","MES_VENDA","ANO_VENDA","SKU","SKU_DESC","CLIENTE","CEP","VENDA"
10,"Sao Caetano","2020-04-27",4,2020,14714149144000,"Gancho command designer grande","1414967373XXXXXXXXXX",9530250,4.24
10,"Sao Caetano","2019-04-26",4,2019,14914914970000,"Duch 1j 4'' new 93749 cr-fame","143314224XXXXXXXXXXX",4079000,3.19
44,"Campo Grande","2019-04-05",4,2019,14141405000000,"Vaso Sanit P/Cx Vert Azalea Plus Br Celi","7993733XXXXXXXXXXXXX",79017043,32.62
19,"Porto Alegre","2019-04-25",4,2019,14975072400000,"PLACA GESSO BRANCA 1,20X1,80X12,5MM","54645X2XXXXXXXXXXXXX",91120600,28.7
19,"Porto Alegre","2019-04-04",4,2019,14941960300000,"Nivela Rápido 20 Kg Cinza PLH","525X4714XXXXXXXXXXXX",90540010,202.65
16,"Ricardo Jafet","2019-04-02",4,2019,14920464000000,"REJ PLATINA ACRIL AREA UMIDA 1KG ARGATEX","6X6444XXXXXXXXXXXXXX",1536000,22.51
16,"Ricardo Jafet","2019-04-17",4,2019,14936149440000,"CIMENTO CPII 32 TODAS AS OBRA 50KG VOT","531414796XXXXXXXXXXX",4304110,7.16
16,"Ricardo Jafet","2020-04-01",4,2020,14669057600000,"Thinner profissional sayerlack 900ml","14366X229XXXXXXXXXXX",9641020,4.05
16,"Ricardo Jafet","2019-04-25",4,2019,14976142660000,"ARGILA EXPANDIDA 25LITROS","14332X227XXXXXXXXXXX",4209000,-5.49
16,"Ricardo Jafet","2020-04-26",4,2020,14949363500000,"TRILHO ALUM DUP INFERIOR 3MT FOSCO","1452144573XXXXXXXXXX",5041000,-3.1
16,"Ricardo Jafet","2020-04-16",4,2020,14914515660000,"Areia Media lavada 20 kg","145237365XXXXXXXXXXX",4288110,16.08
45,"São Bernardo","2019-04-21",4,2019,14741491145000,"ARG ACIII BC MARMORE E PEDRA 20Kg","414579145XXXXXXXXXXX",9850390,4.92
45,"São Bernardo","2019-04-22",4,2019,14930300400000,"PTA HOME 1F LAMBRI 210X70D","5993499XXXXXXXXXXXXX",9810030,188.72
35,"Curitiba Atuba","2020-04-24",4,2020,90553554000000,"PORC PO RET INT 62,5X62,5 MARFIL M2","14265797XXXXXXXXXXXX",83430000,93.29
35,"Curitiba Atuba","2020-04-02",4,2020,14561433950000,"CHURR CONC BABY","97XX74XXXXXXXXXXXXXX",83403360,9.18
35,"Curitiba Atuba","2020-04-10",4,2020,14695330000000,"Calca eva preta a.a. 22x5mm","6277562XXXXXXXXXXXXX",82590100,0.09
5,"Raposo Tavares","2020-04-16",4,2020,90617141440000,"PISO BR INT 61X61 FUSION M2","1453X636XXXXXXXXXXXX",6845135,-14.05
5,"Raposo Tavares","2019-04-27",4,2019,14979044200000,"REV KIT RET INT 30X90,2 KORI CEMENT 4PC","143323957XXXXXXXXXXX",1404002,206.1
5,"Raposo Tavares","2020-04-10",4,2020,14945770400000,"Prancha mdp br 60x40x1,5cm","7X327XXXXXXXXXXXXXXX",5507030,0.91
2,"Ribeirão Preto","2020-04-18",4,2020,14929625600000,"ARG PORC E PEDRAS CZ 20KG AXTON","145245537XXXXXXXXXXX",14093246,40.75
2,"Ribeirão Preto","2019-04-03",4,2019,14914245110000,"PORTA LISA SARRAF. CP 3,5x210X72cm","221414655XXXXXXXXXXX",14166040,21.99
2,"Ribeirão Preto","2019-04-18",4,2019,14949576300000,"REJ IMBUIA 5KG CIMENT AREA SECA ARGATEX","44569X9XXXXXXXXXXXXX",14085010,6.76
3,"Campinas D. Pedro","2019-04-06",4,2019,14624221420000,"Cano esg 3m 150mm ou 6-tigre","5476765XXXXXXXXXXXXX",13101473,109.43
3,"Campinas D. Pedro","2019-04-24",4,2019,14734631500000,"Caixa dagua poli 310l tigre","14647X36XXXXXXXXXXXX",13106042,50.9
58,"Marginal Tietê 2","2020-04-13",4,2020,90567351000000,"Port Sab Liq Vd Botanico CromoBelly","145X579145XXXXXXXXXX",4022005,2.47
58,"Marginal Tietê 2","2019-04-04",4,2019,14797101460000,"ARG PORCELANATO INT CINZA 20KG VOT","6X99X73XXXXXXXXXXXXX",1258010,15.38
58,"Marginal Tietê 2","2019-04-13",4,2019,14141630960000,"PORC ESM BR RET INT 54X54 BR54000 M2","5332674XXXXXXXXXXXXX",3112090,-7.93
58,"Marginal Tietê 2","2019-04-10",4,2019,14929621400000,"ARG ACII CINZA 20KG AXTON","37X74142XXXXXXXXXXXX",11705650,55.39
15,"São José Campos","2020-04-02",4,2020,14144279900000,"Placa 4x2 cega br vivace","1439X493XXXXXXXXXXXX",8553550,-0.88
34,"São José do Rio Preto","2019-04-13",4,2019,14972140930000,"CIMENTO CPII F32 50KG CSN","1421461432XXXXXXXXXX",15115000,45.82
34,"São José do Rio Preto","2020-04-09",4,2020,14932751100000,"Fita crepe 24mmx50m dexter","142145975XXXXXXXXXXX",15092050,2.75
57,"Vitoria","2020-05-13",5,2020,14971114320000,"Vaso Sanit P/Cx Horiz IP38 Br Icasa","145142X7149XXXXXXXXX",29645000,12.25
17,"Bangu","2020-05-27",5,2020,14920464000000,"REJ PLATINA ACRIL AREA UMIDA 1KG ARGATEX","1429992X2XXXXXXXXXXX",21853025,3.65
49,"Natal","2019-05-06",5,2019,14951539100000,"CIMENTO CPII RS TODAS OBRAS POTY 50KG V","7964765XXXXXXXXXXXXX",59158150,11.59
20,"BH Sul","2020-05-30",5,2020,14140142176000,"ADESIVO ACRILICO GLOBALFIX 4KG","14767477XXXXXXXXXXXX",30310550,36.88
50,"Maceio","2019-05-02",5,2019,14979217100000,"Vaso Sanit P/Cx Vert Eco Plus Br Roca","1433971424XXXXXXXXXX",57035740,7.7
50,"Maceio","2019-05-04",5,2019,14950660600000,"ARREMATE PRATIC TIPO U BRANCO C/ 6M","74414647XXXXXXXXXXXX",57025440,1.6
12,"Morumbi","2020-05-25",5,2020,90430214400000,"REV AC RET INT 32,5X59 POSTER GIZ M2","61477292XXXXXXXXXXXX",4933040,-40.17
21,"Niteroi","2020-05-15",5,2020,14944229000000,"Conj 2int simp+tom 2P+T 250v 10A br Stel","42727314XXXXXXXXXXXX",24320570,28.21
36,"BH Norte","2020-05-04",5,2020,90423514500000,"REJ MARFIM 1KG CIMENT AREA SECA AXTON","145327692XXXXXXXXXXX",33115030,1.72
36,"BH Norte","2019-05-16",5,2019,14922979100000,"ARGAMASSA COLANTE ACIII MG","754XX52XXXXXXXXXXXXX",31010160,44.56
36,"BH Norte","2020-05-30",5,2020,14951430040000,"Assento Conv Almofadado Br Mebuki","277414914XXXXXXXXXXX",31930520,1.1
36,"BH Norte","2019-05-02",5,2019,14914453640000,"CORDAO ESTILO N°16 2,40M","143293997XXXXXXXXXXX",30411177,6.44
36,"BH Norte","2020-05-20",5,2020,90614169600000,"Luva de vinil incolor M Danny","67143673XXXXXXXXXXXX",31920012,1.36
36,"BH Norte","2020-05-02",5,2020,14914259740000,"PORTA FRISO F09 SARRAF CP 3,5x210X72cm","4762674XXXXXXXXXXXXX",31985330,117.48
4,"Contagem","2019-05-14",5,2019,14979211450000,"Caixa Acopl Eco/Azale/Acess Br 3/6L Roca","142X7X332XXXXXXXXXXX",32046190,16.99
9,"Curitiba","2019-05-23",5,2019,14920461200000,"REJ BRANCO 1KG ACRIL AREA UMIDA ARGATEX","353264XXXXXXXXXXXXXX",80730000,5.11
9,"Curitiba","2019-05-08",5,2019,14721475150000,"TELHA ESMALT PORTUG  GRAFT TELHABRAS","2355279XXXXXXXXXXXXX",81315490,3.37
9,"Curitiba","2019-05-09",5,2019,14695667400000,"Coluna Susp P/Lavat Riviera/Acess Br Cel","142697632XXXXXXXXXXX",81810140,43.3
42,"Jaguaré","2019-05-31",5,2019,14953110600000,"ARM 1PTA BASIC II BR 150X41X31 SPACEO","6792XX7XXXXXXXXXXXXX",5443000,49.16
42,"Jaguaré","2019-05-26",5,2019,14141017550000,"REV AC RET INT43,7X63,1 FILET 8186 M2","1434755XXXXXXXXXXXXX",6020194,11.05
33,"Londrina","2020-05-15",5,2020,14929621400000,"ARG ACII CINZA 20KG AXTON","537974XXXXXXXXXXXXXX",86200000,26.88
27,"Sorocaba","2020-05-31",5,2020,14753357200000,"Assento Ravena Plastico Gelo Slow Down","56649X7XXXXXXXXXXXXX",18010090,7.69
27,"Sorocaba","2020-05-14",5,2020,14939414440000,"PORC ESM AC RET INT 20X120 PEROB CAST M2","47343414XXXXXXXXXXXX",13327390,20.43
27,"Sorocaba","2020-05-04",5,2020,14724141050000,"Perf t Artens tecno ipe real 1,80m","1453377X5XXXXXXXXXXX",18117677,3.79
27,"Sorocaba","2019-05-06",5,2019,14614760620000,"Perf red patina bege 2,10m","1424X2X72XXXXXXXXXXX",18110703,-5.02
27,"Sorocaba","2019-05-13",5,2019,14974664300000,"PISO AC INT 61X61 PORTLAND CIMENT M2 ART","14X1473XX14XXXXXXXXX",18108252,-13.39
46,"Tamboré","2020-05-07",5,2020,14939414510000,"PORC ESM AC RET INT 20X120 CANELA DOU M2","614142767XXXXXXXXXXX",6396110,13.93
46,"Tamboré","2019-05-08",5,2019,14961444900000,"PORC ESM PO INT 59X118,2 PULPIS BROWN.M2","14X7XXX45XXXXXXXXXXX",6332335,6.13
55,"Taubaté","2020-05-08",5,2020,14947414750000,"Pers PVC OFF Evolux CZ 25mm 140X130","52X3667XXXXXXXXXXXXX",12070450,30.03
11,"Rio Barra","2020-05-09",5,2020,14929620000000,"ARG P/P  INTER CZ 20KG AXTON","1429461443XXXXXXXXXX",23098580,18.05
7,"Rio Norte","2020-05-05",5,2020,14929620000000,"ARG P/P  INTER CZ 20KG AXTON","41429776XXXXXXXXXXXX",21210260,5.52
7,"Rio Norte","2019-05-20",5,2019,14914945600000,"REV AC BOLD INT 33X59 LVA33002 M2 ART","142323597XXXXXXXXXXX",24014900,26.13
11,"Rio Barra","2020-06-23",6,2020,14975100400000,"MASSA READYFIX  6kg","142244326XXXXXXXXXXX",22641190,3.29
12,"Morumbi","2020-06-23",6,2020,14914470440000,"Lixa Metal/Plástico G320 230X280 Dexter","776X247XXXXXXXXXXXXX",4943220,0.24
12,"Morumbi","2020-06-04",6,2020,14992330200000,"Spot Trilho LED PT 7w L.AM BIV Avant","37777X7XXXXXXXXXXXXX",4022020,40.41
13,"Brasilia Sul","2019-06-11",6,2019,14914666146000,"BL VIDRO INC LISO 19X19X8CM ARTENS","143555752XXXXXXXXXXX",72601210,5.2
15,"São José Campos","2020-06-27",6,2020,14737061420000,"Bloco cer ved canaleta 11,5x19x24cm (sjc","62377214XXXXXXXXXXXX",12226380,4.18
15,"São José Campos","2019-06-08",6,2019,90134716000000,"PISO BR INT 54X54 CA14602 GRECIA M2","1432714667XXXXXXXXXX",12238560,12.66
15,"São José Campos","2020-06-05",6,2020,14906161600000,"VEDACIT BALDE 18L","647X77XXXXXXXXXXXXXX",12212110,0.84
15,"São José Campos","2020-06-25",6,2020,14930774300000,"PORC POL RET INT 62,5X62,5 BIANCO MST M2","14274634XXXXXXXXXXXX",12237240,95
16,"Ricardo Jafet","2020-06-12",6,2020,14970036600000,"PERFIL T TECNO N°2 1,80M","1453144366XXXXXXXXXX",1316020,15.85
16,"Ricardo Jafet","2020-06-25",6,2020,14914515660000,"Areia Media lavada 20 kg","2792376XXXXXXXXXXXXX",4127070,23.44
16,"Ricardo Jafet","2020-06-01",6,2020,14144711730000,"Calha classic 120mm odem","1455214626XXXXXXXXXX",4317010,97.53
16,"Ricardo Jafet","2019-06-26",6,2019,14972140930000,"CIMENTO CPII F32 50KG CSN","3452572XXXXXXXXXXXXX",2083120,25.79
17,"Bangu","2019-06-25",6,2019,14991442600000,"REV AC BOLD INT 30X40 CLEAN PLUS M2 ART","434X7X7XXXXXXXXXXXXX",23010450,11.72
17,"Bangu","2019-06-24",6,2019,14961414450000,"Kit Vaso Sanit C/Cx 3/4,5L Vert Compacta","1414762954XXXXXXXXXX",21741240,-5.45
18,"Goiania","2019-06-19",6,2019,14931441410000,"RODAPE 70MM N°2 1,80M ARTENS","567662XXXXXXXXXXXXXX",75650000,70.18
18,"Goiania","2020-06-15",6,2020,90741401440000,"PISO AC RET INT 25X110 EVORA VA25313 M2","145X93575XXXXXXXXXXX",74475758,42.51
18,"Goiania","2019-06-30",6,2019,14914909760000,"PORC ESM AC BOLD EXT61X61 FLINT GRA M2","5535347XXXXXXXXXXXXX",74681450,46.77
19,"Porto Alegre","2020-06-22",6,2020,90560575000000,"Gazebo Aço Occo Curved 2x3m Bc Naterial","5945X55XXXXXXXXXXXXX",90560050,-39.8
20,"BH Sul","2019-06-08",6,2019,14979211450000,"Caixa Acopl Eco/Azale/Acess Br 3/6L Roca","1435477146XXXXXXXXXX",34300000,25.84
20,"BH Sul","2020-06-20",6,2020,14922914050000,"ARGAMASSA  PORC 20KG MG","1456547914XXXXXXXXXX",30150340,5.57
20,"BH Sul","2020-06-24",6,2020,14779641450000,"REV BR BOLD INT 33X46,6 ISABELA M2","14573624XXXXXXXXXXXX",34000000,48.25
21,"Niteroi","2020-06-06",6,2020,90622966000000,"REV BR BOLD INT 33X57 HD5294 MURANO M2","147143664XXXXXXXXXXX",24060037,0.45
21,"Niteroi","2019-06-03",6,2019,14939450100000,"REV BR RET INT 29X59 CRISTAL BRANCO M2","276614XXXXXXXXXXXXXX",24110270,30.98
22,"Anhanguera","2020-06-18",6,2020,90622952000000,"REV BR BOLD INT 33X57 HD52938 M2","7X34592XXXXXXXXXXXXX",13183701,20.24
22,"Anhanguera","2020-06-20",6,2020,14936645200000,"KIT PTA PRONTA COMPL EUCALIPTO 210X80ESQ","14X74X779XXXXXXXXXXX",13033210,194.19
22,"Anhanguera","2020-06-11",6,2020,14921044300000,"PIS LAM GOIANIA JAO 120X21,5X0,65M2 ART","47747X3XXXXXXXXXXXXX",13187184,79.08
24,"Lar Center","2020-06-29",6,2020,14797101460000,"ARG PORCELANATO INT CINZA 20KG VOT","14567X472XXXXXXXXXXX",7131190,11.03
26,"Jacarepagua","2019-06-11",6,2019,14949973200000,"GESSO REVESTIMENTO LENTO 20KG","141479444XXXXXXXXXXX",22725549,10.05
26,"Jacarepagua","2019-06-01",6,2019,14909953500000,"PORTA PARIS /CRISTALLO PTO F45/70","634267XXXXXXXXXXXXXX",22725740,16.49
27,"Sorocaba","2019-06-02",6,2019,14676462200000,"ARG ACI INT CINZA 20KG VOT","14X796797XXXXXXXXXXX",18119220,3.12
27,"Sorocaba","2020-06-12",6,2020,14951497100000,"PORC ESM AC RET INT 22X66 NAT LIGHT M2","142X146214XXXXXXXXXX",18052605,15.87
28,"Brasilia Norte","2019-06-16",6,2019,14143549030000,"Estante 5prat br189x54x40 Spaceo Ipanem","2147X573XXXXXXXXXXXX",73252200,51.79
32,"São Leopoldo","2019-06-25",6,2019,14976414710000,"PERFIL F 530: 300 CM","3397773XXXXXXXXXXXXX",93130755,21.78
33,"Londrina","2020-06-20",6,2020,14961467160000,"PISO AC EXT 50X50 WAY BG 51/1140 M2","14X436496XXXXXXXXXXX",86184414,235.92
34,"São José do Rio Preto","2020-06-11",6,2020,14914140924000,"REV INT BRI CANDY  PT 20X20 PC ART","77697145XXXXXXXXXXXX",15047082,8.67
35,"Curitiba Atuba","2019-06-18",6,2019,14676462200000,"ARG ACI INT CINZA 20KG VOT","27666X4XXXXXXXXXXXXX",83413646,2.87
35,"Curitiba Atuba","2020-06-24",6,2020,90401563000000,"REV BR BOLD INT 32X57 BRISA M2","4374374XXXXXXXXXXXXX",81220170,0.65
36,"BH Norte","2020-06-15",6,2020,14914704140000,"PORC ESM AC RET INT 58,5X58,5 URA M2 ART","266X6X2XXXXXXXXXXXXX",31170620,64.3
36,"BH Norte","2019-06-11",6,2019,14914707950000,"REV BR RET INT 31X56 ISABELA PLUS M2 ART","562797XXXXXXXXXXXXXX",31170610,27.51
38,"Fortaleza","2020-06-25",6,2020,14936990300000,"PISO AC INT 60X60 ARTESANAL MESCLA M2","69146794XXXXXXXXXXXX",60811341,35.95
38,"Fortaleza","2019-06-25",6,2019,14716319500000,"Vaso Sanit P/Cx Vert Izy Br Gelo Deca","142652694XXXXXXXXXXX",60810321,16.74
38,"Fortaleza","2019-06-06",6,2019,14644535200000,"Pta toalha argola met be cdfl-forusi","66647142XXXXXXXXXXXX",60811470,38.31
38,"Fortaleza","2019-06-13",6,2019,14143925140000,"Organizador pia deterg/espon vm Infinity","793967XXXXXXXXXXXXXX",60176090,7.41
38,"Fortaleza","2019-06-24",6,2019,14995792400000,"JAN BASC BCO 3FL VD LISO 60X60","66647142XXXXXXXXXXXX",60811470,21.03
39,"São José","2020-06-08",6,2020,14943621440000,"REV BR BOLD INT 10X20 METRO WHITE M2","7945672XXXXXXXXXXXXX",88063037,57.76
41,"Anália Franco","2019-06-26",6,2019,90134695000000,"PISO AC EXT 54X54 CA14014 M2","7747X67XXXXXXXXXXXXX",8270150,34.39
41,"Anália Franco","2020-06-12",6,2020,14614396760000,"Cabo flexivel 2,5mm2 100m br sil","3142366XXXXXXXXXXXXX",6866460,0.88
41,"Anália Franco","2020-06-30",6,2020,14145014175000,"Protetor transparente pq 28 unid","14696469XXXXXXXXXXXX",3122010,4.51
42,"Jaguaré","2019-06-02",6,2019,14514199300000,"Rufo externo galv 3m cort28 -cfort","476727XXXXXXXXXXXXXX",1256070,18.54
45,"São Bernardo","2020-06-17",6,2020,14914706200000,"PORC ESM RET INT42,4X86,5 SUCUPIR M2 ART","144779634XXXXXXXXXXX",9710060,114.63
45,"São Bernardo","2020-06-02",6,2020,14605660000000,"Tijolo ap reto vermelho 22,2x10,2x5,2cm","29714776XXXXXXXXXXXX",9572080,15.12
46,"Tamboré","2019-06-07",6,2019,14143992620000,"CABO FLEXIVEL 1,5MM2 50M AZ Meg/Lex","57221465XXXXXXXXXXXX",6083090,9.3
46,"Tamboré","2020-06-20",6,2020,14745976400000,"ARG CONTRAPISO INT/EXT CINZA 50KG VOT","52X6773XXXXXXXXXXXXX",6642100,20.44
46,"Tamboré","2020-06-26",6,2020,14962916200000,"MANDRIL P/SERRA COPO ENC.HEX SW8 14-30MM","143714X9914XXXXXXXXX",2047050,8.48
46,"Tamboré","2020-06-09",6,2020,14144309230000,"Telha cumeeira col res- barro bello","7999727XXXXXXXXXXXXX",6385700,0.75
50,"Maceio","2019-06-19",6,2019,14907514750000,"REV BR BOLD INT 33X57 PATCHW HD52496 M2","143576229XXXXXXXXXXX",57010380,55.04
58,"Marginal Tietê 2","2020-06-10",6,2020,14929616500000,"ARG ACI CZ 20KG AXTON","476274XXXXXXXXXXXXXX",2929000,6.89
58,"Marginal Tietê 2","2020-06-28",6,2020,14939501200000,"REV BR BOLD INT 30X60 ANTARTIDA M2","2377556XXXXXXXXXXXXX",2734040,134.18
58,"Marginal Tietê 2","2020-06-03",6,2020,14954631000000,"PIS LAM PRIM VAL N9 136X19,7X0,7M2","14363633XXXXXXXXXXXX",5018001,243.43
58,"Marginal Tietê 2","2020-06-22",6,2020,14965946500000,"Pincel medio 2 tigre 695","1452914324XXXXXXXXXX",3125080,5.19
1,"Interlagos","2019-07-30",7,2019,14914515660000,"Areia Media lavada 20 kg","473X674XXXXXXXXXXXXX",4410000,22.22
1,"Interlagos","2020-07-20",7,2020,14940795500000,"REJ BRANCO 4KG CIMENT AREA SECA AXTON","14577537XXXXXXXXXXXX",4807030,0.56
1,"Interlagos","2019-07-04",7,2019,14676462200000,"ARG ACI INT CINZA 20KG VOT","4731433XXXXXXXXXXXXX",4409080,1.46
1,"Interlagos","2019-07-19",7,2019,14960111300000,"Manta drenagem 0,5x1m Cinza Geolia","66X1414X14XXXXXXXXXX",4368003,0.42
2,"Ribeirão Preto","2019-07-10",7,2019,14144145600000,"Neutrol Acqua lata 18 l","214461476XXXXXXXXXXX",14063076,0.74
3,"Campinas D. Pedro","2019-07-29",7,2019,14971416710000,"Broxa pint ret 1199 2 tigre","4763X146XXXXXXXXXXXX",13025002,2.73
3,"Campinas D. Pedro","2020-07-22",7,2020,14923910100000,"PORTA FORTLINE POSTIGO BRI 210X86 E","4759279XXXXXXXXXXXXX",13278080,110.54
3,"Campinas D. Pedro","2019-07-01",7,2019,14741491640000,"Arg porcelanato ext cnza 20kg fort","6945555XXXXXXXXXXXXX",13097130,112.53
4,"Contagem","2020-07-10",7,2020,90401429000000,"REV AC BOLD INT 34X50 GALICIA MR M2 ART","714141475XXXXXXXXXXX",32143470,60.16
4,"Contagem","2020-07-15",7,2020,14914691500000,"PORC ESM BR RET 61,1X61,1 61905 M2 ART","145557726XXXXXXXXXXX",32285170,-22.32
5,"Raposo Tavares","2020-07-10",7,2020,14947954400000,"Gab Lille L74xP4cm Br Bergan","439479XXXXXXXXXXXXXX",6706230,257.15
5,"Raposo Tavares","2019-07-18",7,2019,14144314149600,"Suporte 4x2 03mod Brava","6794267XXXXXXXXXXXXX",5750350,4.09
5,"Raposo Tavares","2019-07-02",7,2019,14914516500000,"Areia Fina Lavada Saco com 20 kg","576477XXXXXXXXXXXXXX",6150360,38.35
5,"Raposo Tavares","2019-07-28",7,2019,14953401410000,"VASO POLI COZIES 36X22,5CM AREIA","714X6356XXXXXXXXXXXX",5616090,18.54
5,"Raposo Tavares","2019-07-18",7,2019,14946659400000,"FORRO PERMATTI FRISADO BCO 4X0,20X8MM","3644999XXXXXXXXXXXXX",5404002,21.71
5,"Raposo Tavares","2020-07-11",7,2020,14926616300000,"CONEC 3 BORNES 10MM INCER","7449797XXXXXXXXXXXXX",5425011,1.6
7,"Rio Norte","2020-07-22",7,2020,14929619300000,"ARG BLOCO DE VIDRO BCO 5KG AXTON","145557X72XXXXXXXXXXX",21940480,2.15
7,"Rio Norte","2020-07-02",7,2020,14903759200000,"REV AC BOLD INT 32X50 CA22507 M2","4937733XXXXXXXXXXXXX",21073170,158.74
7,"Rio Norte","2020-07-04",7,2020,14914146216000,"BIOMBO 151X180cm PINUS - PD NATURAL","4X144143XXXXXXXXXXXX",20710090,23.12
7,"Rio Norte","2020-07-08",7,2020,14659421400000,"Cola d3 pva eucatex 497gr","42642X9XXXXXXXXXXXXX",21380370,9.07
9,"Curitiba","2020-07-13",7,2020,14914101496000,"Bucha red 1/2x3/8","1431456X7XXXXXXXXXXX",85602270,-27.17
9,"Curitiba","2020-07-11",7,2020,14971414000000,"PTA GREEN LAM 84X215 R12 E","1436141414XXXXXXXXXX",83025680,84.97
10,"Sao Caetano","2020-07-07",7,2020,14646507100000,"Lavat P/Coluna Sabara 46x35Cm Br Icasa","1457414754XXXXXXXXXX",9520000,10.52
11,"Rio Barra","2019-07-02",7,2019,14673622300000,"Tubo exaustão 60mm - 1.5m flextic","145X2357XXXXXXXXXXXX",20560100,12.79
11,"Rio Barra","2019-07-17",7,2019,14970036600000,"PERFIL T TECNO N°2 1,80M","14362X767XXXXXXXXXXX",22780070,19.97
11,"Rio Barra","2020-07-06",7,2020,14144450420000,"Tecryl-d3 imperm. branco 18 kg","6736757XXXXXXXXXXXXX",,25.03
11,"Rio Barra","2020-07-04",7,2020,14145312142000,"Suporte p/bicicleta 20,5x10x11cm","24X61493XXXXXXXXXXXX",22775130,8.32
11,"Rio Barra","2020-07-04",7,2020,14755391400000,"Perfil aco guia g48 larg 0,50mm-3m knauf","523294XXXXXXXXXXXXXX",22793340,0.24
11,"Rio Barra","2019-07-30",7,2019,14706079200000,"LIXA MADEIR-MASSA 225X275 GRÃO 120 BOSCH","1436721414XXXXXXXXXX",22010010,5.44
11,"Rio Barra","2020-07-20",7,2020,14714599260000,"Vac bag em plastico (grande) 90x55cm","3757372XXXXXXXXXXXXX",22240004,3.09
12,"Morumbi","2019-07-23",7,2019,14614396200000,"Cabo flexivel 1,5mm2 100m vm sil","14669277XXXXXXXXXXXX",4530090,14.92
12,"Morumbi","2019-07-14",7,2019,14999149160000,"Kit Vaso Sanit C/Cx 3/6L Vert Elite Br","14XX54977XXXXXXXXXXX",5716110,169.17
12,"Morumbi","2019-07-17",7,2019,14997144760000,"PORC ESM AC RET EXT 62X62 PRO 62509 M2","45X9769XXXXXXXXXXXXX",5443030,130.04
12,"Morumbi","2020-07-29",7,2020,14930146950000,"SACO DE ENTULHO COM ALÇA AXTON","6X1414749XXXXXXXXXXX",4532080,0.48
12,"Morumbi","2019-07-31",7,2019,14914767940000,"TANQUE FORTPLUS 1.000L H0,80 FORTLEV","143679326XXXXXXXXXXX",4917090,10.11
13,"Brasilia Sul","2020-07-02",7,2020,14969967300000,"Prat p/ quadros mad br 120x9x4 line","14X67X729XXXXXXXXXXX",70687310,2.49
15,"São José Campos","2020-07-04",7,2020,14957315500000,"PORC ESM BR RET INT 50X100 METALICCA M2","14573147X4XXXXXXXXXX",37445000,89.77
15,"São José Campos","2019-07-08",7,2019,14937107200000,"PORC POL RET INT 61X61 VAL P62063 M2ART","1436147226XXXXXXXXXX",12226736,78.87
15,"São José Campos","2020-07-03",7,2020,14946536200000,"FORRO PERMATTI FRISADO BCO 3x0,20x8mm","145747757XXXXXXXXXXX",12232600,7.91
15,"São José Campos","2019-07-23",7,2019,14914141260000,"REV BR RET INT 30X90 CALACATA CUBIC M2","143629972XXXXXXXXXXX",37510000,275.12
15,"São José Campos","2019-07-03",7,2019,14937107200000,"PORC POL RET INT 61X61 VAL P62063 M2ART","7692477XXXXXXXXXXXXX",12213220,428.42
16,"Ricardo Jafet","2019-07-01",7,2019,14947660400000,"GESSO ARGOS 20 KG","7729263XXXXXXXXXXXXX",4079000,3.24
16,"Ricardo Jafet","2019-07-03",7,2019,14141017550000,"REV AC RET INT43,7X63,1 FILET 8186 M2","1461444X7XXXXXXXXXXX",4321001,34.39
17,"Bangu","2019-07-26",7,2019,14140490310000,"Massa f12 sache 200g imbuia","142646714XXXXXXXXXXX",21331007,0.08
17,"Bangu","2020-07-14",7,2020,14929625600000,"ARG PORC E PEDRAS CZ 20KG AXTON","14576X1463XXXXXXXXXX",21832005,1
17,"Bangu","2019-07-30",7,2019,14755394200000,"Perfil aco teto f47 larg 0,50mm-3m knauf","143677679XXXXXXXXXXX",21860580,1.37
20,"BH Sul","2019-07-13",7,2019,14952235600000,"FLOOREST HOME WAYNE M2","142X1471492XXXXXXXXX",30575060,64.67
21,"Niteroi","2020-07-04",7,2020,90622973000000,"REV BR BOLD INT 33X57 HD52944 M2","1457214245XXXXXXXXXX",24412070,5.72
22,"Anhanguera","2020-07-19",7,2020,14791215300000,"ARG ACIII INT/EXT BCO 20KG VOT","1432X9297XXXXXXXXXXX",13058298,44.57
22,"Anhanguera","2019-07-13",7,2019,14914747220000,"REV BR RET INT 31X58 LBR31001 M2 ART","1436267714XXXXXXXXXX",13056662,361.8
23,"Taguatinga","2020-07-22",7,2020,14935269000000,"Rebite Rep Alum 3,2x12 Standers Cx 100","3794X47XXXXXXXXXXXXX",71938360,2.91
23,"Taguatinga","2019-07-24",7,2019,14907514750000,"REV BR BOLD INT 33X57 PATCHW HD52496 M2","56X575XXXXXXXXXXXXXX",70873010,50.25
23,"Taguatinga","2020-07-30",7,2020,14914216060000,"KIT PORTA BRANCO 210X80 L-DIR.FECH.EXT","14594143314XXXXXXXXX",72450140,74.18
24,"Lar Center","2019-07-09",7,2019,14939499100000,"REV BR BOLD INT 30X60 MARMORE BIANCO M2","1436X7294XXXXXXXXXXX",2615010,13.74
26,"Jacarepagua","2020-07-24",7,2020,14961416060000,"Kit Vaso Sanit C/Cx 3/4,5L Esla2 Br Sen","1457X4297XXXXXXXXXXX",21635350,63.37
29,"Uberlandia","2020-07-10",7,2020,14957344200000,"Bomba Submersa SP2 Flat 127V Kärcher","67614X72XXXXXXXXXXXX",38411145,68.9
