"LOJA","NM_LOJA","DT_ESTOQUE","MES_ESTOQUE","ANO_ESTOQUE","SKU","SKU_DESC","TOP_ABASTECIMENTO","UNIDADE_MEDIDA","QUANTIDADE_ESTOQUE"
2,"Ribeirão Preto","2020-08-28",8,2020,14954027600000,"Prat p/ quadros mad br 60x10x3 basic",1,"UN",1.29
2,"Ribeirão Preto","2020-08-28",8,2020,90542291000000,"Climatizador Peler 4e 4L 127V Olimpia",1,"UN",2.44
2,"Ribeirão Preto","2020-08-28",8,2020,90167315000000,"INTER MEIO DE CORDAO PTO MULTI",1,"UN",1.47
2,"Ribeirão Preto","2020-08-28",8,2020,14941995300000,"Kit esguich 1/2 4 peças Daye",1,"UN",1.37
3,"Campinas D. Pedro","2020-08-28",8,2020,14921449600000,"ESCORREDOR de prato plast pto Discovery",2,"UN",0.12
3,"Campinas D. Pedro","2020-08-28",8,2020,14946157500000,"REFLETOR LED  50W VERDE BIV DIAMANTE",2,"UN",1.91
3,"Campinas D. Pedro","2020-08-28",8,2020,90324241000000,"Gel Decorativo Flor Pink Imangel",1,"UN",5.81
3,"Campinas D. Pedro","2020-08-28",8,2020,14944124000000,"Painel de LED Emb Qua 48w L.AM 60x60cm",1,"UN",1.9
3,"Campinas D. Pedro","2020-08-28",8,2020,14664240200000,"Tanque Marm sint 50x40 20L CzReal Decor",2,"UN",4.87
3,"Campinas D. Pedro","2020-08-28",8,2020,14976277100000,"Torn coz par bma aa plus 5168c67-romar",1,"UN",1.07
3,"Campinas D. Pedro","2020-08-28",8,2020,14717130100000,"Fita dup face tra fixa forte12mmx2m (3m)",1,"UN",28.1
4,"Contagem","2020-08-28",8,2020,14705014140000,"TANQUE POLI 5000L FORTPLUS FORTLEV",1,"UN",0.51
4,"Contagem","2020-08-28",8,2020,14901431620000,"Corrediç Telesc Aber TQ Zinc 550mm 45kg",0,"UN",1.85
4,"Contagem","2020-08-28",8,2020,14143171520000,"Caixa plastica inc 15x44x63cm 48l flex",1,"UN",2.38
4,"Contagem","2020-08-28",8,2020,14931410960000,"Torn lav ba mes allure cr-viqua",2,"UN",2.76
5,"Raposo Tavares","2020-08-28",8,2020,14914304142000,"JANELA IDEA VISIONE 4F C/GRADE 100X150",2,"UN",1.93
5,"Raposo Tavares","2020-08-28",8,2020,14941451440000,"Trilho porta closet 150cm br alumínio.",2,"UN",0.77
5,"Raposo Tavares","2020-08-28",8,2020,90409431000000,"PORC ESM AC RET INT 22X90 WHITE M2 ART",2,"M2",2.73
5,"Raposo Tavares","2020-08-28",8,2020,14594914145000,"Cano marrom 3m 25mm ou 3/4-tigre",1,"UN",5451.01
7,"Rio Norte","2020-08-28",8,2020,90756014500000,"Duch higi joz 1739c29-sensea",1,"UN",0.79
7,"Rio Norte","2020-08-28",8,2020,14960025200000,"Caixa org tnt cz 17,5X17,5X28,5cmSpaceo",2,"UN",0.24
7,"Rio Norte","2020-08-28",8,2020,14937332600000,"PORC ESM AC BOLD INT60X60 CETIM BIANC M2",1,"M2",44.48
7,"Rio Norte","2020-08-28",8,2020,90424075000000,"REJ PREMIUM IMBUIA 1KG ACRL AR UMD AXTON",1,"UN",22.43
7,"Rio Norte","2020-08-28",8,2020,14750994000000,"Gerador gasolina 800w mg950 110v",1,"UN",0.75
7,"Rio Norte","2020-08-28",8,2020,90275214300000,"PLAINA DE METAL N4, 58X245MM MTX",1,"UN",1.7
7,"Rio Norte","2020-08-28",8,2020,14754149146000,"EXT.POP SPIN PAR 2X0,75MM 10A 3M DANEVA",1,"UN",0.19
519,,"2020-08-28",8,2020,14939141406000,"Kit Giro Lamina PSS01 PRIME 210x70 esq",0,"UN",0.93
519,,"2020-08-28",8,2020,14976501100000,"Presilha Regulador F530 43MM PLACO",1,"UN",881.55
9,"Curitiba","2020-08-28",8,2020,14971466900000,"JANELA COR ALUM 4FL 100X200 ARTENS",2,"UN",0.22
9,"Curitiba","2020-08-28",8,2020,14144325610000,"Plaf led new clean 30c 15w 220v",0,"UN",0.79
9,"Curitiba","2020-08-28",8,2020,14977476200000,"SUPORTE P/8 XICARAS CR DELINIA",1,"UN",7.77
9,"Curitiba","2020-08-28",8,2020,14979546100000,"Pend E27 Krom 1L Cinza Inspire",1,"UN",3.47
10,"Sao Caetano","2020-08-28",8,2020,90277250000000,"CONJ 2 INT SIMP 10A LILLE PTO",1,"UN",1.12
10,"Sao Caetano","2020-08-28",8,2020,14906190300000,"Prat reta mad tabaco 60x20x1,5 basic",1,"UN",2.2
11,"Rio Barra","2020-08-28",8,2020,14642627000000,"Acab pq be base deca cr/do-forusi",0,"UN",12.17
12,"Morumbi","2020-08-28",8,2020,90693414400000,"CABO FLEX 750V 1,50 MM 10M VD LEXMAN",1,"UN",11.79
12,"Morumbi","2020-08-28",8,2020,90457140100000,"Cortina Box Happy 180x200cm Pol Cinza",1,"UN",3
12,"Morumbi","2020-08-28",8,2020,14763004600000,"Vent Teto Monaco 3P Br Biv Treviso",1,"UN",3.81
12,"Morumbi","2020-08-28",8,2020,14763146420000,"Conj tom 2p+t 4x2 10a Ilus",1,"UN",2.35
12,"Morumbi","2020-08-28",8,2020,90303353000000,"Organizador d gaveta 22,5x19,5cm bambu",1,"UN",1.93
12,"Morumbi","2020-08-28",8,2020,14964614400000,"Divisoria de gaveta M2dv 08x30x16Spaceo",2,"UN",2.15
12,"Morumbi","2020-08-28",8,2020,14142347620000,"Ponteira Navy Luxor 28mm AcO ESC",2,"UN",1.67
12,"Morumbi","2020-08-28",8,2020,90114150000000,"Martelo Unha 30mm 450g Plástico Dexter",1,"UN",25.51
12,"Morumbi","2020-08-28",8,2020,14961492400000,"Painel LED Sob Qua 24w L.AM 30cm Galaxy",0,"UN",7.7
12,"Morumbi","2020-08-28",8,2020,90001014600000,"Fruteira p/mesa metal pt 7x32x32 Black",1,"UN",14.59
12,"Morumbi","2020-08-28",8,2020,14925930300000,"Lugar Americano Redondo AZ",2,"UN",4.32
13,"Brasilia Sul","2020-08-28",8,2020,90029422000000,"Arm Montebello 150Cm Carvalho Bonatto",2,"UN",1.08
13,"Brasilia Sul","2020-08-28",8,2020,90749147600000,"Repara Madeira Alabastine 75g Mogno",1,"UN",3.05
13,"Brasilia Sul","2020-08-28",8,2020,14144474360000,"PISO VIN MANTA MOEDA PRETO 1,0MM ESP M2",1,"M2",97.3
13,"Brasilia Sul","2020-08-28",8,2020,90230035000000,"MAXIM-AR 1F C/GQ VMB BR RENO 60x60x12",2,"UN",2.04
13,"Brasilia Sul","2020-08-28",8,2020,14140145305000,"Letra 'O' 130mm zamac cromado",0,"UN",12.44
14,,"2020-08-28",8,2020,14955763600000,"Cabide Quartzo Gold/Prima Fani",0,"UN",23.44
14,,"2020-08-28",8,2020,14969106300000,"Spot Emb LED Quad 5w AM Inspire",0,"UN",3.79
15,"São José Campos","2020-08-28",8,2020,14144143962000,"Base t acril fo 3 em 1 coral 0,8 l",1,"UN",20.66
15,"São José Campos","2020-08-28",8,2020,14979755400000,"Refletor prismat 30w br IP65 Galaxy",2,"UN",5.66
15,"São José Campos","2020-08-28",8,2020,14920739100000,"Orquidea Phalaenopsis 2 Hastes Pt12",2,"ST",32.8
16,"Ricardo Jafet","2020-08-28",8,2020,14955761450000,"Vídeo porteiro LCD color 7 IV7010 Intel",1,"UN",1.02
16,"Ricardo Jafet","2020-08-28",8,2020,14975025500000,"PLACA C/SUPORTE 4X2 2MOD DIST HABITAT",1,"UN",0.62
16,"Ricardo Jafet","2020-08-28",8,2020,14914904440000,"P Par Vzo 0,52x6,0 Damask Bg Insp",1,"UN",2.7
16,"Ricardo Jafet","2020-08-28",8,2020,14930146600000,"ESPAÇADOR CIRCULAR C-25 COM 24 UNIDADES",0,"UN",7.67
17,"Bangu","2020-08-28",8,2020,14960694400000,"Areola emboço 20 kg",1,"UN",299.32
17,"Bangu","2020-08-28",8,2020,14714071141000,"Cabo flex 4,0mm2 100m vd Megatron",1,"UN",16.47
18,"Goiania","2020-08-28",8,2020,14730760500000,"Tanque Louca 60x50 40L Br Deca",2,"UN",0.68
18,"Goiania","2020-08-28",8,2020,14766137100000,"Gab Cris Master 961 L62xP46cm Cris",1,"UN",1.24
18,"Goiania","2020-08-28",8,2020,14944351500000,"Arandela Solar ABS com Sesor de Presença",1,"UN",2.75
18,"Goiania","2020-08-28",8,2020,14944349400000,"Espeto Spot LED 3W AM BIV IP65",1,"UN",1.69
19,"Porto Alegre","2020-08-28",8,2020,14955314144000,"Pend E27 Met Tabaco 1L Maozi Luz Vita",1,"UN",2.62
19,"Porto Alegre","2020-08-28",8,2020,14976144143000,"Pend E27 Cromus Metal Rose 1L 21cm",2,"UN",15.87
19,"Porto Alegre","2020-08-28",8,2020,90203631000000,"Cortador Elétrico Zapp 200 G2 Cortag",1,"UN",5.5
20,"BH Sul","2020-08-28",8,2020,14926414750000,"Filtro coz par c/torn 5 br-equation",1,"UN",1.8
21,"Niteroi","2020-08-28",8,2020,90091414760000,"Kit Varão Alem. Nobre Eco 28Mm BR 2,00M",2,"UN",0.72
21,"Niteroi","2020-08-28",8,2020,14913041420000,"CABO COAXIAL RGC06 BC 25M MEGATRON",1,"UN",1.76
22,"Anhanguera","2020-08-28",8,2020,90406925000000,"PTA LAMBRI PIVO OVAL 115X228 R105 ESQ",2,"UN",1.21
22,"Anhanguera","2020-08-28",8,2020,14501479260000,"Caixa Acopl Diamantina Areia 3/6L Icasa",2,"UN",5.66
22,"Anhanguera","2020-08-28",8,2020,14937050500000,"VEN COR ALFORT C/G FE 6F BCO 100X150X8,7",2,"UN",7.71
23,"Taguatinga","2020-08-28",8,2020,14144576420000,"Bebedouro p/galao pureza br-sap",1,"UN",31.45
26,"Jacarepagua","2020-08-28",8,2020,14906149100000,"BETON CS 250L MONO 1CV 127V CSM",2,"UN",2.36
26,"Jacarepagua","2020-08-28",8,2020,14977471300000,"SUP GANHA ESPACO CR 33X18X13CM DELINIA",1,"UN",27.01
27,"Sorocaba","2020-08-28",8,2020,14945300000000,"Gab Lotus L60xP42cm Br/Amendoa Fabribam",1,"UN",8.59
27,"Sorocaba","2020-08-28",8,2020,14990264500000,"Mesa Red Plástico 72x90cm Deluxe Vermelh",1,"UN",23.84
29,"Uberlandia","2020-08-28",8,2020,90231443500000,"Emb Led Red Br 7W Ip67 Gaya",1,"UN",0.98
29,"Uberlandia","2020-08-28",8,2020,14914271401000,"ALICATE DESCASCADOR DE FIOS DEXTER 8",1,"UN",2.54
29,"Uberlandia","2020-08-28",8,2020,14941914200000,"Conj inter simpl+tom dist 10A 250v Lexma",1,"UN",0.48
32,"São Leopoldo","2020-08-28",8,2020,14707617100000,"Lavat Susp P/Coluna Thema 42x52Cm Br",2,"UN",2.09
32,"São Leopoldo","2020-08-28",8,2020,14971194400000,"Estante plast 30,5x30x70,5cm br 4prat",1,"UN",2.39
32,"São Leopoldo","2020-08-28",8,2020,14935961300000,"Broca Chata para Madeira 18 mm Dexter",1,"UN",1.89
32,"São Leopoldo","2020-08-28",8,2020,14732152100000,"PORC ESM AC BOLD INT45X45 ROSINI SNO M2",2,"M2",4.71
32,"São Leopoldo","2020-08-28",8,2020,14914463146000,"MOD TOMADA COAXIAL BR GRACIA",1,"UN",4.04
33,"Londrina","2020-08-28",8,2020,14926414960000,"Filtro coz/bebed 7 br-equation",1,"UN",0.14
33,"Londrina","2020-08-28",8,2020,90401440200000,"REV AC RET INT 61X61 61043 M2",1,"M2",21.67
33,"Londrina","2020-08-28",8,2020,14946631400000,"Chuv Elet 220V 7700W Polo Max Pt-Hydra",1,"UN",2.72
33,"Londrina","2020-08-28",8,2020,14914623740000,"Lixeira oval p/pia c/tamp acr cz 2,7L",0,"UN",1.07
34,"São José do Rio Preto","2020-08-28",8,2020,14923931100000,"Porta Esc/Cr Den Quadrata c/Tampa Fume",0,"UN",2.77
34,"São José do Rio Preto","2020-08-28",8,2020,14913470300000,"Dispositivo Ejetor p/serra copo 25 38mm",1,"UN",0.8
34,"São José do Rio Preto","2020-08-28",8,2020,14143231160000,"Org plast p/ 1 par de sapatos 21x12x6cm",0,"UN",5.15
34,"São José do Rio Preto","2020-08-28",8,2020,14614140962000,"Friso p/porta c/ escova mr 80cm patroll",1,"UN",0.44
38,"Fortaleza","2020-08-28",8,2020,14142756350000,"PORC ESM AC BOLD EXT60X60 PEROBA CAST M2",2,"M2",17.33
38,"Fortaleza","2020-08-28",8,2020,90472956000000,"PORC ESM PO RET INT 74X74 NUAGE M2 ART",1,"M2",13.64
38,"Fortaleza","2020-08-28",8,2020,14954051440000,"PORC NAT AC RET INT60X60 GOTHAM PIER M2",0,"M2",13.19
38,"Fortaleza","2020-08-28",8,2020,90543460000000,"PORC ES AC RET INT 60X60 DECK LEGNO M2",1,"M2",202.06
38,"Fortaleza","2020-08-28",8,2020,14939519400000,"FURAD IMP 1/2 760W HP1640KX1 220V MAKITA",1,"UN",0.31
39,"São José","2020-08-28",8,2020,14961949500000,"Lum Chao 1L Preta Articulado Premier",0,"UN",0.59
39,"São José","2020-08-28",8,2020,14755390000000,"Perfil aco mont m90 larg 0,50mm-3m knauf",1,"UN",11.58
41,"Anália Franco","2020-08-28",8,2020,14914357110000,"Kit Gab Arica 52x60x40 Br",2,"UN",0.18
41,"Anália Franco","2020-08-28",8,2020,14945925100000,"Lamp Bulbo Ledc 9W Br Kian",1,"UN",16.33
42,"Jaguaré","2020-08-28",8,2020,14920472400000,"REJ AZUL MEDIT 1KG ACRIL AREA UMIDA",2,"UN",2.12
42,"Jaguaré","2020-08-28",8,2020,90575002000000,"PORC PO RET INT 71X71 PTR71063 M2",2,"M2",15.69
46,"Tamboré","2020-08-28",8,2020,14960661450000,"Manta drenagem 10x1m Cinza Geolia",1,"UN",2.76
46,"Tamboré","2020-08-28",8,2020,90622644000000,"PISO AC EXT 60X60 NAVAGIO 61846 M2",2,"M2",72.48
49,"Natal","2020-08-28",8,2020,14569311410000,"Prato res p/ vaso 17 3x17cm pt",1,"UN",76.39
49,"Natal","2020-08-28",8,2020,14714262210000,"Varao Aluminio 28mm 3,00m AcO ESC",1,"UN",1.55
49,"Natal","2020-08-28",8,2020,90370070000000,"Kit Recipiente para carvão TABLE GRILL",2,"UN",11.44
49,"Natal","2020-08-28",8,2020,14144124010000,"Vaso Sanit Conv Boss Br Incepa",1,"UN",0.54
49,"Natal","2020-08-28",8,2020,14962090200000,"Spot Sob Iki GU10 1L Branco Inspire.",1,"UN",17.36
50,"Maceio","2020-08-28",8,2020,90621411100000,"Gaveteiro ratan br 3Gav 54x32x37",1,"UN",2.32
50,"Maceio","2020-08-28",8,2020,14997714141000,"PTA GIRO LAMBRIL ALUM DIR 215X98 ARTENS",2,"UN",0.93
55,"Taubaté","2020-08-28",8,2020,14144717120000,"Torn lav ba mes foz br-viqua",2,"UN",0.9
55,"Taubaté","2020-08-28",8,2020,14959009500000,"ARM SUP 1PTA SPRING L BCO MATTE 20",0,"UN",2.79
57,"Vitoria","2020-08-28",8,2020,90429276000000,"PORC ESM PO RET INT 59X118,2 PUL GRAY M2",2,"M2",13.57
57,"Vitoria","2020-08-28",8,2020,14973901430000,"BROCA MADEIRA 10X200MM DEXTERPRO",1,"UN",0.98
57,"Vitoria","2020-08-28",8,2020,14914251410000,"Varredora piso bettanin 360 novica",2,"UN",0.03
58,"Marginal Tietê 2","2020-08-28",8,2020,14961541400000,"CANT PAREDE SOBREP L 3M BRANCO 1,5CM PV",2,"UN",8
58,"Marginal Tietê 2","2020-08-28",8,2020,14994014930000,"Suporte Parede Duplo Eco 19/19 IMBUIA",1,"UN",32.53
58,"Marginal Tietê 2","2020-08-28",8,2020,14771433740000,"PORTA ROLO PAREDE DP+LATA CR/IN BY ARTH",2,"UN",2.68
58,"Marginal Tietê 2","2020-08-28",8,2020,14971416920000,"Pincel p/ parede simples 1/2  TIGRE 695",1,"UN",8.22
58,"Marginal Tietê 2","2020-08-28",8,2020,90660605000000,"Lamp LEDC Vela Classic 3w E14 Am Osram",1,"UN",9.55
99,,"2020-08-28",8,2020,14914146620000,"Porta Sab Liq Transp Acrilico Claire",1,"UN",1838.63
99,,"2020-08-28",8,2020,90256404000000,"Rodel para cortar pisos 15mm Dexter",1,"UN",125.8
99,,"2020-08-28",8,2020,14951714760000,"Ar Janela Mecanico 7500 frio 220 Mideaa",2,"UN",1615.27
99,,"2020-08-28",8,2020,14979217100000,"Vaso Sanit P/Cx Vert Eco Plus Br Roca",1,"UN",1448.11
2,"Ribeirão Preto","2020-08-29",8,2020,90139462000000,"Floreira Ceramico Gretante 25x13cm Br",1,"UN",0.27
2,"Ribeirão Preto","2020-08-29",8,2020,14997752400000,"ADAP ULTRA MAG Makita",1,"UN",0.68
2,"Ribeirão Preto","2020-08-29",8,2020,14912566600000,"Cuba Aco 430 N1 47x32x14,5 3,5 Brilho",1,"UN",1.3
2,"Ribeirão Preto","2020-08-29",8,2020,14929666200000,"KIT PTA BAT 12 PINUS 210X60D",2,"UN",0.63
2,"Ribeirão Preto","2020-08-29",8,2020,90237315000000,"Poltrona Fixa Aço/Text Pilar Bege",2,"UN",9.77
2,"Ribeirão Preto","2020-08-29",8,2020,14937133100000,"PISO BR INT 61X61 CZ ASPEN M2",2,"M2",18.03
3,"Campinas D. Pedro","2020-08-29",8,2020,14971005400000,"Torn coz par bma aa gali cr-docol",1,"UN",13.12
3,"Campinas D. Pedro","2020-08-29",8,2020,14145201414000,"PORTA MARSELHA BCO 80CM F80/35",0,"UN",3.2
3,"Campinas D. Pedro","2020-08-29",8,2020,14934414920000,"PORTA GRENOBLE /AM RUSTICA F60/70 E",0,"UN",1.85
3,"Campinas D. Pedro","2020-08-29",8,2020,90401472000000,"Bancada L80 Majoris c/Nicho Lineo",1,"UN",5.49
3,"Campinas D. Pedro","2020-08-29",8,2020,14743159600000,"Cera acrilica duratto 1l acetinada",1,"UN",1.67
4,"Contagem","2020-08-29",8,2020,14914662240000,"Tapa Furo Adesivo Ébano Chess c/50unid",1,"UN",7.01
4,"Contagem","2020-08-29",8,2020,14141261415000,"Tubo exte univ dup ajustavel plast br-ti",1,"UN",4.17
4,"Contagem","2020-08-29",8,2020,14144797760000,"Controle p/vent  4x2 c/tom 220v pw",1,"UN",0.28
4,"Contagem","2020-08-29",8,2020,14520151500000,"Verniz bri maritimo sparlack 3,6l",1,"UN",1.72
4,"Contagem","2020-08-29",8,2020,14714427060000,"Tel parede gondola cinza Intelbras TC20",1,"UN",7.44
5,"Raposo Tavares","2020-08-29",8,2020,14979321400000,"Acab pq soft c50-forusi",1,"UN",1.17
5,"Raposo Tavares","2020-08-29",8,2020,14790536300000,"Resist Chuv BellaDucha 4t 220 6800",2,"UN",19.97
5,"Raposo Tavares","2020-08-29",8,2020,90721469400000,"Almof Linho Estamp Chuv PB 45X45",2,"UN",0.85
7,"Rio Norte","2020-08-29",8,2020,90056143400000,"Vaso Sanit P/Cx Vert Smart Pt Fosca Celi",1,"UN",1.4
7,"Rio Norte","2020-08-29",8,2020,14914339120000,"GABINETE COZ ACO DELINIA 1,20 BCO",1,"UN",13.32
9,"Curitiba","2020-08-29",8,2020,14675905000000,"Press p/ sist hidr biv TP 820 G1 Komeco",1,"UN",11.06
12,"Morumbi","2020-08-29",8,2020,14921422140000,"PISO BRI INT 56X56 56009 M2",2,"M2",4.81
12,"Morumbi","2020-08-29",8,2020,14949216500000,"Acab gd breezy cr-docol",2,"UN",2.22
13,"Brasilia Sul","2020-08-29",8,2020,14979460000000,"Lâmp LEDC Bulbo 4,7W AM Ourolux",1,"UN",0.43
13,"Brasilia Sul","2020-08-29",8,2020,14997391420000,"ORGANIZADOR FIOS 12mmx2m BR LEXMAN",1,"UN",0.35
13,"Brasilia Sul","2020-08-29",8,2020,90476214100000,"Ar Cond janela 10K Btus 220V Fontaine",2,"UN",9.55
13,"Brasilia Sul","2020-08-29",8,2020,14746272500000,"DOBR P/PTA C/ANEL OURO VELH ATÉ 36KG 3UN",1,"UN",12.92
14,,"2020-08-29",8,2020,14919291500000,"Podador de altura 750W 220v",1,"UN",6.19
14,,"2020-08-29",8,2020,14145425310000,"Coluna Susp P/Lavat Bali/Thema Br incepa",0,"UN",11.17
15,"São José Campos","2020-08-29",8,2020,14956237500000,"REV AC RET INT 43,2X91 SOIE EVIAN M2",2,"M2",3.19
15,"São José Campos","2020-08-29",8,2020,14753220000000,"Chuv s/cano 3t 220V 5400W Stilo-Forusi",1,"UN",32.53
17,"Bangu","2020-08-29",8,2020,14714414523000,"Pincel simples multiuso 713 1 pol",2,"UN",126.77
18,"Goiania","2020-08-29",8,2020,14963943100000,"ELEM VAZ COB FLORAL ESMALT BRANCO 30X30",1,"UN",122.39
19,"Porto Alegre","2020-08-29",8,2020,14925096600000,"Tanque Inox c/ Gab 43,9x51,5x85,2 Franke",1,"UN",5.63
20,"BH Sul","2020-08-29",8,2020,14914714474000,"Banqueta Madeira Retro 22cm Preta",1,"UN",9.09
20,"BH Sul","2020-08-29",8,2020,14711411010000,"Porta giro belf ven 1f 217x77x6,5 d",2,"UN",2.85
22,"Anhanguera","2020-08-29",8,2020,14145075520000,"Plaf bi02 26x26 2l esp Tualux",1,"UN",0.31
22,"Anhanguera","2020-08-29",8,2020,14966764100000,"PORC ES PO RET INT 61X61 P62565 M2 ART",2,"M2",96.91
22,"Anhanguera","2020-08-29",8,2020,90251431450000,"Estante 2portas pto/avela 180,7x96,4x35",2,"UN",6.51
22,"Anhanguera","2020-08-29",8,2020,14914141050000,"REV AC BOLD INT 34X50 GALICIA CZ M2 ART",2,"M2",1.88
24,"Lar Center","2020-08-29",8,2020,14914311433000,"KIT DE ARREMATE P/PEÇAS C/ 060X060 ATLAN",2,"UN",2.2
24,"Lar Center","2020-08-29",8,2020,14937054000000,"JAN COR ALFORT FE BCO 2FM 100X100X6,4-2",0,"UN",2.69
27,"Sorocaba","2020-08-29",8,2020,90026062000000,"LAVADORA EXTRATORA IPC LAVACLEAN 127V",1,"UN",0.8
29,"Uberlandia","2020-08-29",8,2020,14524257000000,"Vaso Sanit Conv Vogue Plus Gelo Deca",1,"UN",19.82
29,"Uberlandia","2020-08-29",8,2020,14737001400000,"BAT DUP RT 6V C ARA 215X130X14(PT82)",0,"UN",2.62
29,"Uberlandia","2020-08-29",8,2020,90339147200000,"Fita crepe 50mx25mm c/3",1,"UN",227.75
29,"Uberlandia","2020-08-29",8,2020,14766140560000,"Torn lav bb mes luny 2194c64-romar",1,"UN",2.5
29,"Uberlandia","2020-08-29",8,2020,14714400460000,"Oleo lubrificante p/motor 500ml 8017h",1,"UN",1.15
32,"São Leopoldo","2020-08-29",8,2020,14141145614500,"Pl 2x2 2 postos c/mold br plata mate um",2,"UN",2.1
32,"São Leopoldo","2020-08-29",8,2020,14714427060000,"Tel parede gondola cinza Intelbras TC20",1,"UN",1.54
32,"São Leopoldo","2020-08-29",8,2020,14953750400000,"Kit 2Port+Prat L60xP46cm Bordo Remix",0,"UN",2.33
33,"Londrina","2020-08-29",8,2020,14906701300000,"Chuv 4t 127V 5500W Duo Quadra-Lorenzetti",1,"UN",1.06
34,"São José do Rio Preto","2020-08-29",8,2020,90401014000000,"Gab Steel Wood L80 Pt Fosco Venturi",2,"UN",1.49
35,"Curitiba Atuba","2020-08-29",8,2020,14142140141450,"Armario C/Prat Vid L24xA60cm Grigio Gaa",0,"UN",2.57
35,"Curitiba Atuba","2020-08-29",8,2020,14145395420000,"Cola p/pvc bisnaga 75g-plastilit",1,"UN",57.68
36,"BH Norte","2020-08-29",8,2020,14514017020000,"Base regi pres 25mm ou 3/4 416-forusi",1,"UN",0.23
38,"Fortaleza","2020-08-29",8,2020,14934431100000,"Tanque Resina 60X46 22L Gelo Corso",0,"UN",0.23
38,"Fortaleza","2020-08-29",8,2020,14936369400000,"Cano marrom 6m 40mm ou 1.1/4-equation",1,"UN",4.77
38,"Fortaleza","2020-08-29",8,2020,14975147530000,"SAPATO COURO BIQ PL�?ST 50S29 N.42 MARLU",0,"UN",1.96
39,"São José","2020-08-29",8,2020,90622146100000,"REV BR BOLD INT 33X57 52069/52700 M2",2,"M2",30.35
39,"São José","2020-08-29",8,2020,90143605300000,"Lamp Fil Inc Globo Luz Am 40W GMH 220V",1,"UN",17.04
41,"Anália Franco","2020-08-29",8,2020,14952151600000,"Box Front Vid Inc 190x120cm Brilh Sense",2,"UN",5.02
42,"Jaguaré","2020-08-29",8,2020,14714963960000,"Pl 4x2 1mod blue gloss Nereya",2,"UN",82.9
44,"Campo Grande","2020-08-29",8,2020,90357141000000,"Torn lav ba mes tunis cl 1195ov262-fani",1,"UN",1.28
44,"Campo Grande","2020-08-29",8,2020,14953110600000,"ARM 1PTA BASIC II BR 150X41X31 SPACEO",1,"UN",6.15
45,"São Bernardo","2020-08-29",8,2020,14949056200000,"Porta Sab Esp Cromado Pivot Sensea.",0,"UN",1.88
46,"Tamboré","2020-08-29",8,2020,90242705000000,"Torn coz par bma af plus 1168br-hydra",1,"UN",2.97
50,"Maceio","2020-08-29",8,2020,14914792160000,"Pend E27 Metal Red Preto 1L Nami",1,"UN",0.43
50,"Maceio","2020-08-29",8,2020,14962540300000,"Box Vai e Vem Vid Inc 100x190cm Kit Br",2,"UN",6.02
55,"Taubaté","2020-08-29",8,2020,14902314146000,"DENVERTEC ELASTIC - CX 18KG",2,"UN",9.56
55,"Taubaté","2020-08-29",8,2020,90622146100000,"REV BR BOLD INT 33X57 52069/52700 M2",0,"M2",7.52
57,"Vitoria","2020-08-29",8,2020,14993924100000,"ARM 3PTA LARA CARVALHO 120",2,"UN",1.55
58,"Marginal Tietê 2","2020-08-29",8,2020,90535144000000,"PORC ESM AC RET EXT 90X90 ARTSY CEMEN M2",2,"M2",0.33
58,"Marginal Tietê 2","2020-08-29",8,2020,14940250200000,"ALÇA REF. 3048 11/2 X 80 CM ALUM�?NIO PO",1,"UN",8.31
58,"Marginal Tietê 2","2020-08-29",8,2020,14952264300000,"Semente Multi Tomate San Marzano",1,"UN",44.82
58,"Marginal Tietê 2","2020-08-29",8,2020,14995724500000,"Adesivo de par cor e arco 50x70cm",1,"UN",20.74
99,,"2020-08-29",8,2020,14904324100000,"PORC ESM AC RET INT 59X59 BETON WH M2",1,"M2",5516.84
99,,"2020-08-29",8,2020,14771444240000,"Coluna Susp P/Lavat Fit Pergam Celite",2,"UN",1.61
99,,"2020-08-29",8,2020,14977922100000,"Porta Linha Ferro 215x160x14 Cedro Arana",1,"UN",4.68
31,,"2020-08-30",8,2020,90543453000000,"PORC ES AC RET INT 60X60 SENSATIO SN M2",2,"M2",47.03
2,"Ribeirão Preto","2020-08-30",8,2020,14990057300000,"RIPA PINUS 600, KD S4S 10X10X1000MM",2,"UN",24.94
2,"Ribeirão Preto","2020-08-30",8,2020,90324262000000,"Gel Decorativo Dinossauro Imangel",1,"UN",0.33
3,"Campinas D. Pedro","2020-08-30",8,2020,14956123400000,"Gabinete Coz Assis 2,00 Pt",1,"UN",2.17
3,"Campinas D. Pedro","2020-08-30",8,2020,14956627400000,"PORC ESM AC RET INT87,7X87,7 CHICA SGRM2",2,"M2",123
3,"Campinas D. Pedro","2020-08-30",8,2020,14991454200000,"Prancha BP Vermont Dark 120x30x1,5Space",2,"UN",2.6
3,"Campinas D. Pedro","2020-08-30",8,2020,14992147500000,"PARAF AÇO MAD 3,5X25MM SOB CHAT PHIL GR",1,"UN",5938.85
4,"Contagem","2020-08-30",8,2020,14630947500000,"Pl 4x4 3mod+2mod dist Blanc",0,"UN",125.35
4,"Contagem","2020-08-30",8,2020,14929491200000,"Pl 4x2 cega quadr gf Arteor",2,"UN",3.38
4,"Contagem","2020-08-30",8,2020,90406463000000,"LAMP LEDC 9W BR BIV AVANT",2,"UN",75.04
